1,0,0,0,0,0,24,0,0
1,0,0,0,0,0,25,0,0
1,0,0,0,0,0,26,0,0
1,0,0,0,0,0,27,0,0
1,0,0,0,0,0,28,0,0
1,0,0,0,0,0,29,0,0
1,0,0,0,0,0,30,0,0
1,0,0,0,0,0,31,0,0
1,0,0,0,0,0,32,0,0
1,0,0,0,0,0,33,0,0
1,0,0,0,0,0,34,0,0
1,0,0,0,0,0,35,0,0
1,0,0,0,0,0,36,0,0
1,0,0,0,0,0,37,0,0
1,0,0,0,0,0,38,0,0
1,0,0,0,0,0,39,0,0
1,0,0,0,0,0,40,0,0
1,0,0,0,0,0,41,0,0
1,0,0,0,0,0,42,0,0
1,0,0,0,0,0,43,0,0
1,0,0,0,0,0,44,0,0
1,0,0,0,0,0,45,0,0
1,0,0,0,0,0,46,0,0
1,0,0,0,0,0,47,0,0
1,0,0,0,0,0,48,0,0
1,0,0,0,0,0,49,0,0
1,0,0,0,0,0,50,0,0
1,0,0,0,0,0,51,0,0
2,244.1,366.5,556.2,614.1,1.0,0,car,1.0
2,768.3,845.0,519.6,560.5,1.0,1,car,0.99
2,1123.8,1279.3,546.6,665.8,0.93,3,car,0.91
2,1024.9,1066.2,477.8,507.4,0.81,2,car,0.97
2,0,0,0,0,0,4,0,0
2,0,0,0,0,0,5,0,0
2,0,0,0,0,0,6,0,0
2,0,0,0,0,0,7,0,0
2,0,0,0,0,0,8,0,0
2,0,0,0,0,0,9,0,0
2,0,0,0,0,0,10,0,0
2,0,0,0,0,0,11,0,0
2,0,0,0,0,0,12,0,0
2,0,0,0,0,0,13,0,0
2,0,0,0,0,0,14,0,0
2,0,0,0,0,0,15,0,0
2,0,0,0,0,0,16,0,0
2,0,0,0,0,0,17,0,0
2,0,0,0,0,0,18,0,0
2,0,0,0,0,0,19,0,0
2,0,0,0,0,0,20,0,0
2,0,0,0,0,0,21,0,0
2,0,0,0,0,0,22,0,0
2,0,0,0,0,0,23,0,0
2,0,0,0,0,0,24,0,0
2,0,0,0,0,0,25,0,0
2,0,0,0,0,0,26,0,0
2,0,0,0,0,0,27,0,0
2,0,0,0,0,0,28,0,0
2,0,0,0,0,0,29,0,0
2,0,0,0,0,0,30,0,0
2,0,0,0,0,0,31,0,0
2,0,0,0,0,0,32,0,0
2,0,0,0,0,0,33,0,0
2,0,0,0,0,0,34,0,0
2,0,0,0,0,0,35,0,0
2,0,0,0,0,0,36,0,0
2,0,0,0,0,0,37,0,0
2,0,0,0,0,0,38,0,0
2,0,0,0,0,0,39,0,0
2,0,0,0,0,0,40,0,0
2,0,0,0,0,0,41,0,0
2,0,0,0,0,0,42,0,0
2,0,0,0,0,0,43,0,0
2,0,0,0,0,0,44,0,0
2,0,0,0,0,0,45,0,0
2,0,0,0,0,0,46,0,0
2,0,0,0,0,0,47,0,0
2,0,0,0,0,0,48,0,0
2,0,0,0,0,0,49,0,0
2,0,0,0,0,0,50,0,0
2,0,0,0,0,0,51,0,0
3,245.7,386.2,556.0,615.8,1.0,0,car,1.0
3,785.9,865.3,517.6,559.3,0.99,1,car,0.99
3,1124.5,1280.3,550.8,671.7,0.95,3,car,0.91
3,0,0,0,0,0,2,0,0
3,0,0,0,0,0,4,0,0
3,0,0,0,0,0,5,0,0
3,0,0,0,0,0,6,0,0
3,0,0,0,0,0,7,0,0
3,0,0,0,0,0,8,0,0
3,0,0,0,0,0,9,0,0
3,0,0,0,0,0,10,0,0
3,0,0,0,0,0,11,0,0
3,0,0,0,0,0,12,0,0
3,0,0,0,0,0,13,0,0
3,0,0,0,0,0,14,0,0
3,0,0,0,0,0,15,0,0
3,0,0,0,0,0,16,0,0
3,0,0,0,0,0,17,0,0
3,0,0,0,0,0,18,0,0
3,0,0,0,0,0,19,0,0
3,0,0,0,0,0,20,0,0
3,0,0,0,0,0,21,0,0
3,0,0,0,0,0,22,0,0
3,0,0,0,0,0,23,0,0
3,0,0,0,0,0,24,0,0
3,0,0,0,0,0,25,0,0
3,0,0,0,0,0,26,0,0
3,0,0,0,0,0,27,0,0
3,0,0,0,0,0,28,0,0
3,0,0,0,0,0,29,0,0
3,0,0,0,0,0,30,0,0
3,0,0,0,0,0,31,0,0
3,0,0,0,0,0,32,0,0
3,0,0,0,0,0,33,0,0
3,0,0,0,0,0,34,0,0
3,0,0,0,0,0,35,0,0
3,0,0,0,0,0,36,0,0
3,0,0,0,0,0,37,0,0
3,0,0,0,0,0,38,0,0
3,0,0,0,0,0,39,0,0
3,0,0,0,0,0,40,0,0
3,0,0,0,0,0,41,0,0
3,0,0,0,0,0,42,0,0
3,0,0,0,0,0,43,0,0
3,0,0,0,0,0,44,0,0
3,0,0,0,0,0,45,0,0
3,0,0,0,0,0,46,0,0
3,0,0,0,0,0,47,0,0
3,0,0,0,0,0,48,0,0
3,0,0,0,0,0,49,0,0
3,0,0,0,0,0,50,0,0
3,0,0,0,0,0,51,0,0
4,251.1,398.0,556.2,616.0,1.0,0,car,1.0
4,788.7,866.0,515.1,557.2,0.99,1,car,0.99
4,1124.3,1280.3,550.7,670.3,0.94,3,car,0.9
4,0,0,0,0,0,2,0,0
4,0,0,0,0,0,4,0,0
4,0,0,0,0,0,5,0,0
4,0,0,0,0,0,6,0,0
4,0,0,0,0,0,7,0,0
4,0,0,0,0,0,8,0,0
4,0,0,0,0,0,9,0,0
4,0,0,0,0,0,10,0,0
4,0,0,0,0,0,11,0,0
4,0,0,0,0,0,12,0,0
4,0,0,0,0,0,13,0,0
4,0,0,0,0,0,14,0,0
4,0,0,0,0,0,15,0,0
4,0,0,0,0,0,16,0,0
4,0,0,0,0,0,17,0,0
4,0,0,0,0,0,18,0,0
4,0,0,0,0,0,19,0,0
4,0,0,0,0,0,20,0,0
4,0,0,0,0,0,21,0,0
4,0,0,0,0,0,22,0,0
4,0,0,0,0,0,23,0,0
4,0,0,0,0,0,24,0,0
4,0,0,0,0,0,25,0,0
4,0,0,0,0,0,26,0,0
4,0,0,0,0,0,27,0,0
4,0,0,0,0,0,28,0,0
4,0,0,0,0,0,29,0,0
4,0,0,0,0,0,30,0,0
4,0,0,0,0,0,31,0,0
4,0,0,0,0,0,32,0,0
4,0,0,0,0,0,33,0,0
4,0,0,0,0,0,34,0,0
4,0,0,0,0,0,35,0,0
4,0,0,0,0,0,36,0,0
4,0,0,0,0,0,37,0,0
4,0,0,0,0,0,38,0,0
4,0,0,0,0,0,39,0,0
4,0,0,0,0,0,40,0,0
4,0,0,0,0,0,41,0,0
4,0,0,0,0,0,42,0,0
4,0,0,0,0,0,43,0,0
4,0,0,0,0,0,44,0,0
4,0,0,0,0,0,45,0,0
4,0,0,0,0,0,46,0,0
4,0,0,0,0,0,47,0,0
4,0,0,0,0,0,48,0,0
4,0,0,0,0,0,49,0,0
4,0,0,0,0,0,50,0,0
4,0,0,0,0,0,51,0,0
5,275.0,423.0,557.2,617.0,1.0,0,car,1.0
5,790.7,865.2,515.2,558.4,1.0,1,car,0.99
5,1126.3,1281.2,548.8,667.3,0.9,3,car,0.81
5,0,0,0,0,0,2,0,0
5,0,0,0,0,0,4,0,0
5,0,0,0,0,0,5,0,0
5,0,0,0,0,0,6,0,0
5,0,0,0,0,0,7,0,0
5,0,0,0,0,0,8,0,0
5,0,0,0,0,0,9,0,0
5,0,0,0,0,0,10,0,0
5,0,0,0,0,0,11,0,0
5,0,0,0,0,0,12,0,0
5,0,0,0,0,0,13,0,0
5,0,0,0,0,0,14,0,0
5,0,0,0,0,0,15,0,0
5,0,0,0,0,0,16,0,0
5,0,0,0,0,0,17,0,0
5,0,0,0,0,0,18,0,0
5,0,0,0,0,0,19,0,0
5,0,0,0,0,0,20,0,0
5,0,0,0,0,0,21,0,0
5,0,0,0,0,0,22,0,0
5,0,0,0,0,0,23,0,0
5,0,0,0,0,0,24,0,0
5,0,0,0,0,0,25,0,0
5,0,0,0,0,0,26,0,0
5,0,0,0,0,0,27,0,0
5,0,0,0,0,0,28,0,0
5,0,0,0,0,0,29,0,0
5,0,0,0,0,0,30,0,0
5,0,0,0,0,0,31,0,0
5,0,0,0,0,0,32,0,0
5,0,0,0,0,0,33,0,0
5,0,0,0,0,0,34,0,0
5,0,0,0,0,0,35,0,0
5,0,0,0,0,0,36,0,0
5,0,0,0,0,0,37,0,0
5,0,0,0,0,0,38,0,0
5,0,0,0,0,0,39,0,0
5,0,0,0,0,0,40,0,0
5,0,0,0,0,0,41,0,0
5,0,0,0,0,0,42,0,0
5,0,0,0,0,0,43,0,0
5,0,0,0,0,0,44,0,0
5,0,0,0,0,0,45,0,0
5,0,0,0,0,0,46,0,0
5,0,0,0,0,0,47,0,0
5,0,0,0,0,0,48,0,0
5,0,0,0,0,0,49,0,0
5,0,0,0,0,0,50,0,0
5,0,0,0,0,0,51,0,0
6,290.5,436.9,559.4,619.1,1.0,0,car,1.0
6,801.5,881.5,514.8,558.5,1.0,1,car,0.99
6,1124.8,1279.5,550.4,669.0,0.95,3,car,0.93
6,0,0,0,0,0,2,0,0
6,0,0,0,0,0,4,0,0
6,0,0,0,0,0,5,0,0
6,0,0,0,0,0,6,0,0
6,0,0,0,0,0,7,0,0
6,0,0,0,0,0,8,0,0
6,0,0,0,0,0,9,0,0
6,0,0,0,0,0,10,0,0
6,0,0,0,0,0,11,0,0
6,0,0,0,0,0,12,0,0
6,0,0,0,0,0,13,0,0
6,0,0,0,0,0,14,0,0
6,0,0,0,0,0,15,0,0
6,0,0,0,0,0,16,0,0
6,0,0,0,0,0,17,0,0
6,0,0,0,0,0,18,0,0
6,0,0,0,0,0,19,0,0
6,0,0,0,0,0,20,0,0
6,0,0,0,0,0,21,0,0
6,0,0,0,0,0,22,0,0
6,0,0,0,0,0,23,0,0
6,0,0,0,0,0,24,0,0
6,0,0,0,0,0,25,0,0
6,0,0,0,0,0,26,0,0
6,0,0,0,0,0,27,0,0
6,0,0,0,0,0,28,0,0
6,0,0,0,0,0,29,0,0
6,0,0,0,0,0,30,0,0
6,0,0,0,0,0,31,0,0
6,0,0,0,0,0,32,0,0
6,0,0,0,0,0,33,0,0
6,0,0,0,0,0,34,0,0
6,0,0,0,0,0,35,0,0
6,0,0,0,0,0,36,0,0
6,0,0,0,0,0,37,0,0
6,0,0,0,0,0,38,0,0
6,0,0,0,0,0,39,0,0
6,0,0,0,0,0,40,0,0
6,0,0,0,0,0,41,0,0
6,0,0,0,0,0,42,0,0
6,0,0,0,0,0,43,0,0
6,0,0,0,0,0,44,0,0
6,0,0,0,0,0,45,0,0
6,0,0,0,0,0,46,0,0
6,0,0,0,0,0,47,0,0
6,0,0,0,0,0,48,0,0
6,0,0,0,0,0,49,0,0
6,0,0,0,0,0,50,0,0
6,0,0,0,0,0,51,0,0
7,297.1,458.2,557.4,613.6,1.0,0,car,1.0
7,809.0,882.1,512.8,556.3,1.0,1,car,0.99
7,1122.5,1277.4,550.5,670.2,0.94,3,car,0.9
7,0,0,0,0,0,2,0,0
7,0,0,0,0,0,4,0,0
7,0,0,0,0,0,5,0,0
7,0,0,0,0,0,6,0,0
7,0,0,0,0,0,7,0,0
7,0,0,0,0,0,8,0,0
7,0,0,0,0,0,9,0,0
7,0,0,0,0,0,10,0,0
7,0,0,0,0,0,11,0,0
7,0,0,0,0,0,12,0,0
7,0,0,0,0,0,13,0,0
7,0,0,0,0,0,14,0,0
7,0,0,0,0,0,15,0,0
7,0,0,0,0,0,16,0,0
7,0,0,0,0,0,17,0,0
7,0,0,0,0,0,18,0,0
7,0,0,0,0,0,19,0,0
7,0,0,0,0,0,20,0,0
7,0,0,0,0,0,21,0,0
7,0,0,0,0,0,22,0,0
7,0,0,0,0,0,23,0,0
7,0,0,0,0,0,24,0,0
7,0,0,0,0,0,25,0,0
7,0,0,0,0,0,26,0,0
7,0,0,0,0,0,27,0,0
7,0,0,0,0,0,28,0,0
7,0,0,0,0,0,29,0,0
7,0,0,0,0,0,30,0,0
7,0,0,0,0,0,31,0,0
7,0,0,0,0,0,32,0,0
7,0,0,0,0,0,33,0,0
7,0,0,0,0,0,34,0,0
7,0,0,0,0,0,35,0,0
7,0,0,0,0,0,36,0,0
7,0,0,0,0,0,37,0,0
7,0,0,0,0,0,38,0,0
7,0,0,0,0,0,39,0,0
7,0,0,0,0,0,40,0,0
7,0,0,0,0,0,41,0,0
7,0,0,0,0,0,42,0,0
7,0,0,0,0,0,43,0,0
7,0,0,0,0,0,44,0,0
7,0,0,0,0,0,45,0,0
7,0,0,0,0,0,46,0,0
7,0,0,0,0,0,47,0,0
7,0,0,0,0,0,48,0,0
7,0,0,0,0,0,49,0,0
7,0,0,0,0,0,50,0,0
7,0,0,0,0,0,51,0,0
8,303.2,472.9,559.6,616.9,1.0,0,car,1.0
8,813.9,878.5,509.8,549.5,1.0,1,car,0.99
8,1123.0,1277.0,549.8,668.5,0.92,3,car,0.87
8,0,0,0,0,0,2,0,0
8,0,0,0,0,0,4,0,0
8,0,0,0,0,0,5,0,0
8,0,0,0,0,0,6,0,0
8,0,0,0,0,0,7,0,0
8,0,0,0,0,0,8,0,0
8,0,0,0,0,0,9,0,0
8,0,0,0,0,0,10,0,0
8,0,0,0,0,0,11,0,0
8,0,0,0,0,0,12,0,0
8,0,0,0,0,0,13,0,0
8,0,0,0,0,0,14,0,0
8,0,0,0,0,0,15,0,0
8,0,0,0,0,0,16,0,0
8,0,0,0,0,0,17,0,0
8,0,0,0,0,0,18,0,0
8,0,0,0,0,0,19,0,0
8,0,0,0,0,0,20,0,0
8,0,0,0,0,0,21,0,0
8,0,0,0,0,0,22,0,0
8,0,0,0,0,0,23,0,0
8,0,0,0,0,0,24,0,0
8,0,0,0,0,0,25,0,0
8,0,0,0,0,0,26,0,0
8,0,0,0,0,0,27,0,0
8,0,0,0,0,0,28,0,0
8,0,0,0,0,0,29,0,0
8,0,0,0,0,0,30,0,0
8,0,0,0,0,0,31,0,0
8,0,0,0,0,0,32,0,0
8,0,0,0,0,0,33,0,0
8,0,0,0,0,0,34,0,0
8,0,0,0,0,0,35,0,0
8,0,0,0,0,0,36,0,0
8,0,0,0,0,0,37,0,0
8,0,0,0,0,0,38,0,0
8,0,0,0,0,0,39,0,0
8,0,0,0,0,0,40,0,0
8,0,0,0,0,0,41,0,0
8,0,0,0,0,0,42,0,0
8,0,0,0,0,0,43,0,0
8,0,0,0,0,0,44,0,0
8,0,0,0,0,0,45,0,0
8,0,0,0,0,0,46,0,0
8,0,0,0,0,0,47,0,0
8,0,0,0,0,0,48,0,0
8,0,0,0,0,0,49,0,0
8,0,0,0,0,0,50,0,0
8,0,0,0,0,0,51,0,0
9,336.3,507.7,560.4,615.0,1.0,0,car,1.0
9,815.7,881.5,509.6,549.5,1.0,1,car,0.97
9,1120.1,1273.8,549.1,671.8,0.93,3,car,0.86
9,0,0,0,0,0,2,0,0
9,0,0,0,0,0,4,0,0
9,0,0,0,0,0,5,0,0
9,0,0,0,0,0,6,0,0
9,0,0,0,0,0,7,0,0
9,0,0,0,0,0,8,0,0
9,0,0,0,0,0,9,0,0
9,0,0,0,0,0,10,0,0
9,0,0,0,0,0,11,0,0
9,0,0,0,0,0,12,0,0
9,0,0,0,0,0,13,0,0
9,0,0,0,0,0,14,0,0
9,0,0,0,0,0,15,0,0
9,0,0,0,0,0,16,0,0
9,0,0,0,0,0,17,0,0
9,0,0,0,0,0,18,0,0
9,0,0,0,0,0,19,0,0
9,0,0,0,0,0,20,0,0
9,0,0,0,0,0,21,0,0
9,0,0,0,0,0,22,0,0
9,0,0,0,0,0,23,0,0
9,0,0,0,0,0,24,0,0
9,0,0,0,0,0,25,0,0
9,0,0,0,0,0,26,0,0
9,0,0,0,0,0,27,0,0
9,0,0,0,0,0,28,0,0
9,0,0,0,0,0,29,0,0
9,0,0,0,0,0,30,0,0
9,0,0,0,0,0,31,0,0
9,0,0,0,0,0,32,0,0
9,0,0,0,0,0,33,0,0
9,0,0,0,0,0,34,0,0
9,0,0,0,0,0,35,0,0
9,0,0,0,0,0,36,0,0
9,0,0,0,0,0,37,0,0
9,0,0,0,0,0,38,0,0
9,0,0,0,0,0,39,0,0
9,0,0,0,0,0,40,0,0
9,0,0,0,0,0,41,0,0
9,0,0,0,0,0,42,0,0
9,0,0,0,0,0,43,0,0
9,0,0,0,0,0,44,0,0
9,0,0,0,0,0,45,0,0
9,0,0,0,0,0,46,0,0
9,0,0,0,0,0,47,0,0
9,0,0,0,0,0,48,0,0
9,0,0,0,0,0,49,0,0
9,0,0,0,0,0,50,0,0
9,0,0,0,0,0,51,0,0
10,345.2,513.2,558.5,612.8,1.0,0,car,1.0
10,820.1,882.7,509.4,548.6,1.0,1,car,0.99
10,1120.1,1272.0,548.6,673.5,0.92,3,car,0.87
10,0,0,0,0,0,2,0,0
10,0,0,0,0,0,4,0,0
10,0,0,0,0,0,5,0,0
10,0,0,0,0,0,6,0,0
10,0,0,0,0,0,7,0,0
10,0,0,0,0,0,8,0,0
10,0,0,0,0,0,9,0,0
10,0,0,0,0,0,10,0,0
10,0,0,0,0,0,11,0,0
10,0,0,0,0,0,12,0,0
10,0,0,0,0,0,13,0,0
10,0,0,0,0,0,14,0,0
10,0,0,0,0,0,15,0,0
10,0,0,0,0,0,16,0,0
10,0,0,0,0,0,17,0,0
10,0,0,0,0,0,18,0,0
10,0,0,0,0,0,19,0,0
10,0,0,0,0,0,20,0,0
10,0,0,0,0,0,21,0,0
10,0,0,0,0,0,22,0,0
10,0,0,0,0,0,23,0,0
10,0,0,0,0,0,24,0,0
10,0,0,0,0,0,25,0,0
10,0,0,0,0,0,26,0,0
10,0,0,0,0,0,27,0,0
10,0,0,0,0,0,28,0,0
10,0,0,0,0,0,29,0,0
10,0,0,0,0,0,30,0,0
10,0,0,0,0,0,31,0,0
10,0,0,0,0,0,32,0,0
10,0,0,0,0,0,33,0,0
10,0,0,0,0,0,34,0,0
10,0,0,0,0,0,35,0,0
10,0,0,0,0,0,36,0,0
10,0,0,0,0,0,37,0,0
10,0,0,0,0,0,38,0,0
10,0,0,0,0,0,39,0,0
10,0,0,0,0,0,40,0,0
10,0,0,0,0,0,41,0,0
10,0,0,0,0,0,42,0,0
10,0,0,0,0,0,43,0,0
10,0,0,0,0,0,44,0,0
10,0,0,0,0,0,45,0,0
10,0,0,0,0,0,46,0,0
10,0,0,0,0,0,47,0,0
10,0,0,0,0,0,48,0,0
10,0,0,0,0,0,49,0,0
10,0,0,0,0,0,50,0,0
10,0,0,0,0,0,51,0,0
11,357.4,524.6,559.8,617.0,1.0,0,car,1.0
11,835.0,896.6,506.6,544.6,1.0,1,car,0.99
11,1122.3,1272.9,547.6,675.5,0.9,3,car,0.79
11,0,0,0,0,0,2,0,0
11,0,0,0,0,0,4,0,0
11,0,0,0,0,0,5,0,0
11,0,0,0,0,0,6,0,0
11,0,0,0,0,0,7,0,0
11,0,0,0,0,0,8,0,0
11,0,0,0,0,0,9,0,0
11,0,0,0,0,0,10,0,0
11,0,0,0,0,0,11,0,0
11,0,0,0,0,0,12,0,0
11,0,0,0,0,0,13,0,0
11,0,0,0,0,0,14,0,0
11,0,0,0,0,0,15,0,0
11,0,0,0,0,0,16,0,0
11,0,0,0,0,0,17,0,0
11,0,0,0,0,0,18,0,0
11,0,0,0,0,0,19,0,0
11,0,0,0,0,0,20,0,0
11,0,0,0,0,0,21,0,0
11,0,0,0,0,0,22,0,0
11,0,0,0,0,0,23,0,0
11,0,0,0,0,0,24,0,0
11,0,0,0,0,0,25,0,0
11,0,0,0,0,0,26,0,0
11,0,0,0,0,0,27,0,0
11,0,0,0,0,0,28,0,0
11,0,0,0,0,0,29,0,0
11,0,0,0,0,0,30,0,0
11,0,0,0,0,0,31,0,0
11,0,0,0,0,0,32,0,0
11,0,0,0,0,0,33,0,0
11,0,0,0,0,0,34,0,0
11,0,0,0,0,0,35,0,0
11,0,0,0,0,0,36,0,0
11,0,0,0,0,0,37,0,0
11,0,0,0,0,0,38,0,0
11,0,0,0,0,0,39,0,0
11,0,0,0,0,0,40,0,0
11,0,0,0,0,0,41,0,0
11,0,0,0,0,0,42,0,0
11,0,0,0,0,0,43,0,0
11,0,0,0,0,0,44,0,0
11,0,0,0,0,0,45,0,0
11,0,0,0,0,0,46,0,0
11,0,0,0,0,0,47,0,0
11,0,0,0,0,0,48,0,0
11,0,0,0,0,0,49,0,0
11,0,0,0,0,0,50,0,0
11,0,0,0,0,0,51,0,0
12,389.1,565.8,560.0,616.7,1.0,0,car,1.0
12,836.6,896.2,507.3,546.4,1.0,1,car,0.99
12,1122.0,1273.5,549.2,674.5,0.91,3,car,0.82
12,0,0,0,0,0,2,0,0
12,0,0,0,0,0,4,0,0
12,0,0,0,0,0,5,0,0
12,0,0,0,0,0,6,0,0
12,0,0,0,0,0,7,0,0
12,0,0,0,0,0,8,0,0
12,0,0,0,0,0,9,0,0
12,0,0,0,0,0,10,0,0
12,0,0,0,0,0,11,0,0
12,0,0,0,0,0,12,0,0
12,0,0,0,0,0,13,0,0
12,0,0,0,0,0,14,0,0
12,0,0,0,0,0,15,0,0
12,0,0,0,0,0,16,0,0
12,0,0,0,0,0,17,0,0
12,0,0,0,0,0,18,0,0
12,0,0,0,0,0,19,0,0
12,0,0,0,0,0,20,0,0
12,0,0,0,0,0,21,0,0
12,0,0,0,0,0,22,0,0
12,0,0,0,0,0,23,0,0
12,0,0,0,0,0,24,0,0
12,0,0,0,0,0,25,0,0
12,0,0,0,0,0,26,0,0
12,0,0,0,0,0,27,0,0
12,0,0,0,0,0,28,0,0
12,0,0,0,0,0,29,0,0
12,0,0,0,0,0,30,0,0
12,0,0,0,0,0,31,0,0
12,0,0,0,0,0,32,0,0
12,0,0,0,0,0,33,0,0
12,0,0,0,0,0,34,0,0
12,0,0,0,0,0,35,0,0
12,0,0,0,0,0,36,0,0
12,0,0,0,0,0,37,0,0
12,0,0,0,0,0,38,0,0
12,0,0,0,0,0,39,0,0
12,0,0,0,0,0,40,0,0
12,0,0,0,0,0,41,0,0
12,0,0,0,0,0,42,0,0
12,0,0,0,0,0,43,0,0
12,0,0,0,0,0,44,0,0
12,0,0,0,0,0,45,0,0
12,0,0,0,0,0,46,0,0
12,0,0,0,0,0,47,0,0
12,0,0,0,0,0,48,0,0
12,0,0,0,0,0,49,0,0
12,0,0,0,0,0,50,0,0
12,0,0,0,0,0,51,0,0
13,395.1,558.4,558.2,613.5,1.0,0,car,1.0
13,836.8,889.7,507.4,545.0,0.99,1,car,0.99
13,1121.2,1271.2,547.1,674.8,0.89,3,car,0.73
13,0,0,0,0,0,2,0,0
13,0,0,0,0,0,4,0,0
13,0,0,0,0,0,5,0,0
13,0,0,0,0,0,6,0,0
13,0,0,0,0,0,7,0,0
13,0,0,0,0,0,8,0,0
13,0,0,0,0,0,9,0,0
13,0,0,0,0,0,10,0,0
13,0,0,0,0,0,11,0,0
13,0,0,0,0,0,12,0,0
13,0,0,0,0,0,13,0,0
13,0,0,0,0,0,14,0,0
13,0,0,0,0,0,15,0,0
13,0,0,0,0,0,16,0,0
13,0,0,0,0,0,17,0,0
13,0,0,0,0,0,18,0,0
13,0,0,0,0,0,19,0,0
13,0,0,0,0,0,20,0,0
13,0,0,0,0,0,21,0,0
13,0,0,0,0,0,22,0,0
13,0,0,0,0,0,23,0,0
13,0,0,0,0,0,24,0,0
13,0,0,0,0,0,25,0,0
13,0,0,0,0,0,26,0,0
13,0,0,0,0,0,27,0,0
13,0,0,0,0,0,28,0,0
13,0,0,0,0,0,29,0,0
13,0,0,0,0,0,30,0,0
13,0,0,0,0,0,31,0,0
13,0,0,0,0,0,32,0,0
13,0,0,0,0,0,33,0,0
13,0,0,0,0,0,34,0,0
13,0,0,0,0,0,35,0,0
13,0,0,0,0,0,36,0,0
13,0,0,0,0,0,37,0,0
13,0,0,0,0,0,38,0,0
13,0,0,0,0,0,39,0,0
13,0,0,0,0,0,40,0,0
13,0,0,0,0,0,41,0,0
13,0,0,0,0,0,42,0,0
13,0,0,0,0,0,43,0,0
13,0,0,0,0,0,44,0,0
13,0,0,0,0,0,45,0,0
13,0,0,0,0,0,46,0,0
13,0,0,0,0,0,47,0,0
13,0,0,0,0,0,48,0,0
13,0,0,0,0,0,49,0,0
13,0,0,0,0,0,50,0,0
13,0,0,0,0,0,51,0,0
14,422.3,587.8,559.5,614.5,1.0,0,car,1.0
14,837.9,889.3,507.4,544.2,1.0,1,car,0.99
14,1120.4,1271.0,549.6,679.7,0.91,3,car,0.84
14,0,0,0,0,0,2,0,0
14,0,0,0,0,0,4,0,0
14,0,0,0,0,0,5,0,0
14,0,0,0,0,0,6,0,0
14,0,0,0,0,0,7,0,0
14,0,0,0,0,0,8,0,0
14,0,0,0,0,0,9,0,0
14,0,0,0,0,0,10,0,0
14,0,0,0,0,0,11,0,0
14,0,0,0,0,0,12,0,0
14,0,0,0,0,0,13,0,0
14,0,0,0,0,0,14,0,0
